Date,Open,High,Low,Close,Volume
2025-12-22,5448.0,5448.0,5374.0,5401.0,718400
2025-12-23,5399.0,5438.0,5367.0,5438.0,695700
2025-12-24,5461.0,5461.0,5361.0,5388.0,496000
2025-12-25,5410.0,5410.0,5364.0,5400.0,219700
2025-12-26,5405.0,5449.0,5386.0,5410.0,341600
2025-12-29,5364.0,5420.0,5360.0,5384.0,533600
2025-12-30,5426.0,5455.0,5391.0,5430.0,740300
2026-01-05,5431.0,5526.0,5418.0,5440.0,842900
2026-01-06,5430.0,5473.0,5392.0,5450.0,809700
2026-01-07,5360.0,5380.0,5318.0,5320.0,879400
2026-01-08,5318.0,5431.0,5318.0,5415.0,780700
2026-01-09,5415.0,5459.0,5393.0,5450.0,812800
2026-01-13,5500.0,5566.0,5499.0,5511.0,932400
2026-01-14,5548.0,5565.0,5505.0,5559.0,782100
2026-01-15,5507.0,5589.0,5505.0,5565.0,778000
2026-01-16,5529.0,5586.0,5501.0,5580.0,589000
2026-01-19,5580.0,5659.0,5570.0,5612.0,600200
2026-01-20,5571.0,5610.0,5537.0,5575.0,811800
2026-01-21,5547.0,5648.0,5545.0,5646.0,923900
2026-01-22,5694.0,5738.0,5672.0,5714.0,944400
2026-01-23,5762.0,5777.0,5714.0,5777.0,983800
2026-01-26,5740.0,5787.0,5684.0,5749.0,932300
2026-01-27,5749.0,5758.0,5638.0,5732.0,735000
2026-01-28,5700.0,5771.0,5688.0,5758.0,903400
2026-01-29,5722.0,5787.0,5632.0,5762.0,1109600
2026-01-30,5823.0,5855.0,5779.0,5794.0,1235100
2026-02-02,5935.0,5957.0,5672.0,5870.0,1732900
2026-02-03,5913.0,6209.0,5897.0,6198.0,1751300
2026-02-04,6198.0,6254.0,6126.0,6234.0,1285500
2026-02-05,6279.0,6382.0,6241.0,6334.0,1166000
2026-02-06,6375.0,6412.0,6325.0,6412.0,853900
2026-02-09,6540.0,6579.0,6455.0,6535.0,943200
2026-02-10,6600.0,6622.0,6359.0,6396.0,1275200
2026-02-12,6495.0,6737.0,6437.0,6737.0,1420600
2026-02-13,6760.0,6812.0,6637.0,6640.0,1520700
2026-02-16,6660.0,6706.0,6494.0,6522.0,879700
2026-02-17,6502.0,6576.0,6460.0,6480.0,917700
2026-02-18,6499.0,6523.0,6458.0,6458.0,973800
2026-02-19,6420.0,6509.0,6365.0,6509.0,1279100
2026-02-20,6409.0,6429.0,6308.0,6388.0,1139300
2026-02-24,6479.0,6484.0,6325.0,6467.0,1079700
2026-02-25,6450.0,6484.0,6345.0,6460.0,995400
