Date,Open,High,Low,Close,Volume
2025-10-07,4554.0,4560.0,4469.0,4486.0,775500
2025-10-08,4515.0,4550.0,4437.0,4473.0,856800
2025-10-09,4500.0,4549.0,4455.0,4480.0,742500
2025-10-10,4470.0,4520.0,4438.0,4477.0,1198900
2025-10-14,4397.0,4438.0,4237.0,4279.0,1050700
2025-10-15,4315.0,4386.0,4301.0,4374.0,572700
2025-10-16,4462.0,4490.0,4381.0,4410.0,447500
2025-10-17,4340.0,4377.0,4324.0,4331.0,487600
2025-10-20,4426.0,4461.0,4388.0,4438.0,449600
2025-10-21,4500.0,4545.0,4469.0,4514.0,574300
2025-10-22,4513.0,4640.0,4509.0,4584.0,696900
2025-10-23,4550.0,4564.0,4508.0,4518.0,776700
2025-10-24,4559.0,4608.0,4537.0,4586.0,613300
2025-10-27,4650.0,4681.0,4627.0,4681.0,563600
2025-10-28,4638.0,4645.0,4515.0,4527.0,494500
2025-10-29,4528.0,4559.0,4456.0,4481.0,684200
2025-10-30,4464.0,4556.0,4442.0,4538.0,624700
2025-10-31,4560.0,4623.0,4543.0,4623.0,685100
2025-11-04,4596.0,4699.0,4596.0,4699.0,1314100
2025-11-05,4769.0,4830.0,4518.0,4678.0,1992200
2025-11-06,4690.0,4815.0,4661.0,4730.0,1174400
2025-11-07,4660.0,4730.0,4527.0,4606.0,928100
2025-11-10,4649.0,4655.0,4570.0,4600.0,532100
2025-11-11,4620.0,4680.0,4583.0,4589.0,579700
2025-11-12,4614.0,4714.0,4594.0,4714.0,792200
2025-11-13,4696.0,4749.0,4668.0,4699.0,849700
2025-11-14,4693.0,4756.0,4581.0,4729.0,1013900
2025-11-17,4729.0,4786.0,4717.0,4777.0,721200
2025-11-18,4707.0,4754.0,4650.0,4654.0,757600
2025-11-19,4687.0,4720.0,4626.0,4659.0,1105100
2025-11-20,4754.0,4819.0,4711.0,4735.0,900400
2025-11-21,4674.0,4885.0,4654.0,4861.0,1883900
2025-11-25,5086.0,5086.0,4846.0,4870.0,1306900
2025-11-26,4872.0,4988.0,4846.0,4988.0,910100
2025-11-27,4999.0,5036.0,4966.0,4979.0,785900
2025-11-28,4956.0,4993.0,4924.0,4992.0,593200
2025-12-01,4946.0,4975.0,4858.0,4884.0,570500
2025-12-02,4901.0,4931.0,4872.0,4902.0,501200
2025-12-03,4930.0,4975.0,4901.0,4962.0,625800
2025-12-04,4952.0,4965.0,4884.0,4964.0,702000
2025-12-05,4955.0,4964.0,4865.0,4887.0,604400
2025-12-08,4925.0,4995.0,4898.0,4985.0,572900
2025-12-09,4968.0,5010.0,4943.0,5000.0,688000
2025-12-10,5044.0,5118.0,5030.0,5054.0,825200
2025-12-11,5108.0,5149.0,4973.0,5003.0,620800
2025-12-12,5084.0,5123.0,5000.0,5084.0,846500
2025-12-15,5031.0,5094.0,5010.0,5071.0,502100
